,240.0,239.5,239.0,238.5,238.0,237.5,237.0,236.5,236.0,235.5,235.0,234.5,234.0,233.5,233.0,232.5,232.0,231.5,231.0,230.5,230.0,229.5,229.0,228.5,228.0,227.5,227.0,226.5,226.0,225.5,225.0,224.5,224.0,223.5,223.0,222.5,222.0,221.5,221.0,220.5,220.0,219.5,219.0,218.5,218.0,217.5,217.0,216.5,216.0,215.5,215.0,214.5,214.0,213.5,213.0,212.5,212.0,211.5,211.0,210.5,210.0,209.5,209.0,208.5,208.0,207.5,207.0,206.5,206.0,205.5,205.0,204.5,204.0,203.5,203.0,202.5,202.0,201.5,201.0,200.5,200.0,199.5,199.0,198.5,198.0,197.5,197.0,196.5,196.0,195.5,195.0
240.0,0.01917122593861538,0.01425624408953846,0.012922910548461534,0.01158541000584615,0.008173805374461536,0.006074121291692309,0.00288325186430769,0.003113501580769229,0.0018198223607692337,0.0006323623463076946,-0.0003341391446153773,-8.217298799999479e-05,0.0003641921687692379,0.004249474313538466,0.0057873269829230726,0.007619951997230767,0.009043868436615395,0.00986910762107693,0.011901142013230774,0.01317428001061539,0.012248724587846167,0.014908887813846163,0.013214518633846156,0.015469752092000008,0.01802534487846155,0.020334549811230774,0.016739601557538467,0.015204470368153858,0.0114767880523077,0.014698925984307715,0.011723532869076925,0.012813150555076947,0.007359650025076947,0.009545689073076949,0.010183837076153859,0.014139362768923101,0.012261444679538493,0.014012048590153852,0.015054765728769258,0.017910311860461554,0.017490921506153854,0.01699610610800005,0.014516242762307716,0.018969015826153856,0.01713593892953849,0.014188165452153895,0.015577882581076981,0.015460467967076952,0.01636077145984616,0.016057279113538502,0.012336664147692316,0.011976500908615404,0.012558984023384652,0.009910737030615391,0.015292320741846168,0.014705577796461563,0.01543775443630773,0.016262583538923098,0.01620949255892312,0.02142714317292309,0.019602492697384653,0.019380995500615388,0.018170013955846175,0.013120683430307738,0.009612536555384618,-0.005450328060769215,-0.009649244560769215,-0.014362643368461523,-0.024135297139692286,-0.031111864235999986,-0.033296897947538436,-0.035659177830923074,-0.03804713726723075,-0.04157042470692309,-0.04452517090230769,-0.04879850759329231,-0.048977631831332316,-0.05305463245549233,-0.04900057386710771,-0.05369611551996925,-0.06257477417986157,-0.05579046108729233,-0.05421094761478926,-0.06178785543361543,-0.06646984700615388,-0.07160913998738465,-0.06964710295000005,-0.07185201676000007,-0.06593273249953854,-0.05903412380061545,-0.04930491329015389
239.5,0.01425624408953846,0.020113310649846148,0.018676974886153844,0.01697583524061538,0.012703966678153846,0.01165132184123077,0.007885777926769229,0.007113841748923077,-0.0005105573350769228,0.0005338723427692284,-0.0011949744415384537,-0.001241631928000002,-0.0012630004510769239,0.004069130705846152,0.005752564312307687,0.006015750523076917,0.005969996221538464,0.0054516721396923075,0.0077252095310769145,0.007109942361538451,0.0038724146846153724,0.0048717063766153725,0.0035540728686153738,0.006743645883999998,0.010869534202153839,0.013464912675076903,0.012463475837846133,0.016925013043384604,0.012510431390769218,0.016057642602769217,0.015672686811692278,0.015740149831692297,0.011764564303692304,0.012082487347692288,0.009803040979384602,0.011957213780307665,0.01007129101384615,0.010003544795384598,0.011918212984923076,0.01468901884215383,0.015451919823384586,0.014378691039999992,0.014190274286769212,0.020297179623384575,0.019937742829846138,0.01766181605538462,0.016641635859692302,0.016287392787692298,0.015672876968615343,0.015470447277846116,0.012488677609230739,0.009067453061538451,0.00754418844246153,0.004133851001538445,0.010974170584615361,0.012742723890153825,0.01414953379876922,0.016665327180307662,0.017314385944307696,0.021308753596307663,0.01784446147846155,0.015882564737538435,0.013394963248615346,0.008506246194769222,0.005234776282461531,-0.005439158124923083,-0.009551953944923116,-0.013871627650153855,-0.022590332817230777,-0.02962117837200001,-0.029225081481846157,-0.034018742680307704,-0.03918445531907692,-0.0413768012563077,-0.04217399204276922,-0.04832635718803076,-0.052328241459830754,-0.05376880163883075,-0.051137962595169215,-0.05495961749332306,-0.06599387348335382,-0.062383161250830745,-0.06004736974904304,-0.06462872269553845,-0.06649339815138457,-0.06585329688246147,-0.054020976667999966,-0.05232461551599995,-0.047067291725846123,-0.037054338625538426,-0.028908397983384574
239.0,0.012922910548461538,0.01867697488615384,0.021122022683846157,0.019048936383384618,0.013748768137846156,0.011607052246769233,0.007206882081230765,0.0052550416010769254,-0.0038867574149230783,-0.003337716476769234,-0.005296327254461527,-0.004871457760000002,-0.005487974578923079,0.001998100210153843,0.0026068041096923068,0.0036582305249230757,0.0033046519544615476,0.0013658255103077006,0.0046643080969230805,0.0027482973284615425,-0.0023492379506153786,-0.0017555948526153829,-0.0031429384366153824,-0.0006572184559999926,0.004585098333846154,0.006796908266923074,0.004516784682153839,0.010081712182615388,0.006061242997230777,0.008309743769230774,0.006419922182307678,0.0031802144243076908,0.00015335718630772274,0.0006556655423076874,-0.0033143171613846016,-0.000989535860307681,-0.0025398251078461425,-0.0011336461433846265,0.001969377357076946,0.006630323119846173,0.008018151292615376,0.007135684200000032,0.00569790161123077,0.01269216858461538,0.01341451566615385,0.008754697350615384,0.00809254848230772,0.006566834412307715,0.005227800513384586,0.0036344008501538417,0.001048866670769234,-0.0021035399735384553,-0.003949257430461549,-0.0067020342155384525,0.00022263255538462656,0.002169314355846148,0.004182725145230787,0.00766045490969231,0.007475970669692338,0.011447009435692308,0.008273724303538477,0.006976267314461536,0.0071896416653846095,0.0021708580072307966,-0.0020599036944615335,-0.011082131553076923,-0.012569011485076912,-0.016665819439846144,-0.02573303627476923,-0.02939896078000001,-0.027453582956153834,-0.027363711565692315,-0.02790429674292308,-0.027651199669692313,-0.02502880398723077,-0.028922638976769232,-0.030707458788449236,-0.03262911792056923,-0.028574994271630776,-0.030028784252676934,-0.03993806944004616,-0.03432883509196926,-0.03199707619241693,-0.038432884781461556,-0.040291162608615406,-0.038760932445538444,-0.023839132946000024,-0.021496962531999998,-0.013155091616153887,-0.00304341459846156,0.0027700880833845787
238.5,0.01158541000584615,0.016975835240615383,0.019048936383384615,0.022184254157538462,0.01781234896738462,0.014801245151076918,0.010891951036923066,0.009091413712307695,0.000318970904307692,0.0003569258769230746,-0.0045620095098461485,-0.0049986325160000025,-0.006270069551692309,0.0015764157566153828,0.0018462806027692285,0.003323314243692303,0.0034621380618461563,0.003912810653230767,0.006840159311692296,0.005691771701846141,0.001361521921538456,0.0025338367575384584,0.00042422968553844554,0.0035150917199999986,0.008454829359384604,0.011412324247692299,0.010422968132615371,0.014317780858461537,0.01028974523292307,0.012031040124923065,0.010761562109230752,0.008487755253230748,0.003720682897230775,0.0033488329812307667,0.0010861150224615336,0.004192901890769205,0.004118518268615373,0.006189755478461509,0.008078024716307681,0.014521814103384602,0.01605194152246151,0.015215932844000008,0.013816338116923057,0.018985436838461506,0.02151955134461539,0.016992030438461533,0.015177026505230774,0.013000075629230749,0.010014124321538429,0.006666500224615371,0.002425324027076904,-0.001206493710153863,-0.0017805045578461673,-0.0027994317941538553,0.005690163093538466,0.010669122483384592,0.014082221280923075,0.017367798490769217,0.014872576786769238,0.017982492946769194,0.014022228618153833,0.00935373375384613,0.007662535833538436,0.003592376648923082,-0.0003108011778461691,-0.008898464292307702,-0.009818183308307695,-0.013517371239384615,-0.021434441471076923,-0.025130820568000024,-0.02379179033261537,-0.02495960142676923,-0.0257518027076923,-0.028618552874769224,-0.03005714500492307,-0.03697201589907691,-0.04201431740031691,-0.0470043623042769,-0.04286951806532305,-0.04795537055750766,-0.056744451710584586,-0.054369530711076884,-0.05038436094350765,-0.05582382183784614,-0.06414122193446149,-0.06380158633015377,-0.053059814455999964,-0.05458119016799996,-0.05210671718861535,-0.04043700612584611,-0.03275738412246147
238.0,0.008173805374461536,0.012703966678153846,0.013748768137846156,0.017812348967384612,0.01944197738584615,0.01817524249076923,0.015390824673230758,0.013321707323076921,0.004895762515076921,0.004245512573230768,-0.0008305921704615354,-0.004537659775999997,-0.005962744032923078,0.0004062343501538451,0.0033792872036923043,0.006817306044923075,0.008351881042461541,0.008985735572307692,0.011039354204923071,0.012223621530461528,0.010178640827384606,0.010676638775384616,0.007675812115384595,0.009784557211999993,0.01371898929384614,0.017208422948923066,0.01801982693415383,0.02004270974061538,0.017090256725230756,0.020442797997230762,0.019849400316307688,0.019316146196307667,0.01466244624430769,0.014281500168307693,0.01463507730461539,0.01815210829969229,0.019298032846153855,0.02257484288061537,0.02286436997907691,0.028095828093846153,0.02841970918461538,0.02832213960000001,0.02554905651323076,0.028463640388615364,0.03295683797015385,0.030015246244615375,0.027750553560307704,0.025090761648307675,0.02321865579138459,0.019216495682153844,0.014103326754769233,0.00794834398646152,0.006636216737538459,0.007372160170461526,0.01422873284738463,0.02035786773384616,0.023554153421230767,0.028195233767692295,0.0246128676196923,0.025467138495692283,0.02251725644153846,0.017140222454461534,0.015595366479384589,0.012302233057230766,0.007454669749538472,0.0008798336249230751,0.0004248999209230738,-0.005452283585846163,-0.014013698226769233,-0.022927626564000006,-0.023703334786153833,-0.026486844807692308,-0.03171962353292308,-0.035824085771692306,-0.04158252172123077,-0.049683812037569226,-0.05489228250892921,-0.06288420167116922,-0.060317936041230764,-0.06436088315707691,-0.07670487797584614,-0.07950254256676922,-0.0768985531976769,-0.08293866959646153,-0.09272287281661537,-0.09252881853753843,-0.08276279748399996,-0.08360193539999998,-0.08155689890215381,-0.07358293003846152,-0.06885126290861533
237.5,0.006074121291692308,0.011651321841230773,0.01160705224676923,0.014801245151076921,0.01817524249076923,0.021905164678153843,0.01905396788584615,0.016309867920615385,0.009372067488615386,0.010474292957846153,0.0069753481283076945,0.0016932270160000026,-0.0005536768953846152,0.0037431674812307657,0.007391677233538455,0.010390866143384607,0.012317170487692305,0.012968672682461532,0.016061963291384602,0.01780356128769229,0.018531405195076903,0.02143430503107691,0.01847194418307689,0.018668329015999983,0.022887076866769208,0.027659287531384597,0.029765434793230745,0.032676319636923065,0.02884224899384613,0.03447956840584614,0.03716743541446152,0.03809316650646148,0.033642734698461504,0.03524883231046151,0.03662691178492305,0.03932997754153842,0.04213765975323074,0.04443723812892305,0.04441257153261535,0.0486465958867692,0.05083991081292304,0.050143432455999976,0.049347235737846135,0.051711127668923045,0.05679066976523075,0.05522242601292304,0.05196913609446153,0.0489697581744615,0.046408683759076884,0.042877888989230735,0.03858787573815384,0.03230821913569227,0.03156079797630767,0.02949996623969229,0.03532519453107692,0.04112985018276921,0.04237809882984613,0.04490334768553844,0.04235332681353844,0.04485405319353843,0.041204638708307685,0.0357192670716923,0.03408644334307688,0.030286794741846125,0.023903988772307684,0.01881810143538458,0.01662128916338461,0.010535640417230742,-0.0012758436581538763,-0.014763296384000034,-0.018124272137230772,-0.02855245223753847,-0.042496605307384624,-0.05162372759353846,-0.06047628338184615,-0.07234753536815383,-0.08191258025623382,-0.09295882012535381,-0.09481372800264612,-0.10338205179661535,-0.12041290979516919,-0.13061892435175382,-0.13044179588473534,-0.13768557663769226,-0.15118959265692303,-0.14917314780430763,-0.1441228821159999,-0.14410972995199992,-0.14416542221323067,-0.13932832480769222,-0.13414980993292294
237.0,0.00288325186430769,0.007885777926769226,0.007206882081230765,0.01089195103692307,0.015390824673230764,0.01905396788584615,0.019287975134153843,0.017595416987384614,0.011886125167384623,0.01326783622215385,0.00972355757969231,0.004568626004000006,0.00263507479138462,0.004817523854769231,0.008264437522461534,0.010119483908615374,0.011891480976307689,0.011845414241538456,0.014304732464615373,0.01593316284030767,0.016541059676923067,0.01897776528492307,0.017358911496923056,0.01922504328799999,0.023362250681230753,0.02601372485261537,0.029790689582769217,0.031650491167076925,0.02816894253015383,0.031470557178153835,0.03440329623353846,0.035157133905538436,0.03262272139353845,0.03295719130953847,0.03698595337507693,0.039640577718461516,0.04462712317876922,0.04588490399907692,0.0458231094273846,0.048873011377230755,0.05080328715107692,0.051382718595999986,0.05160941995015386,0.05184520219507691,0.05633369752676923,0.05553700300707692,0.052166355629538454,0.04856181920553846,0.04561628989292306,0.04098104282276923,0.035865048537846174,0.030558352512307686,0.03158164998369231,0.0315110126643077,0.0356543626729231,0.04190503940523078,0.04379099888215384,0.047103843018461544,0.04431526458646153,0.044875006974461534,0.04215344746769231,0.037721939852307707,0.03568772755292305,0.03144375868215385,0.025611648243692317,0.02111607409261538,0.0179732518846154,0.01183412025876923,0.0003592891581538492,-0.012507187423999998,-0.015711657246769217,-0.026742925558461524,-0.03926368058861538,-0.049587653106461536,-0.05778453042615384,-0.06779650073664614,-0.07669922942408613,-0.08791969460424615,-0.09082138910615382,-0.0991187766021846,-0.11438469645923074,-0.12384966814664615,-0.1251975530543446,-0.13230722733630768,-0.1445821525910769,-0.14319856009969226,-0.14102174688799995,-0.14352244235599998,-0.14603082737476922,-0.14278185627630768,-0.14061893967507688
236.5,0.003113501580769229,0.007113841748923077,0.0052550416010769254,0.009091413712307693,0.013321707323076921,0.016309867920615385,0.017595416987384618,0.020163433076461533,0.015377203476461541,0.01687133887738461,0.013865638181230761,0.008184435303999999,0.007069882904461537,0.0068576091169230795,0.009385223872153839,0.009654298593538451,0.01089185766676923,0.011436145231846148,0.013810476841538452,0.016686016292769213,0.01716004689030768,0.019737967244307684,0.019414201964307664,0.023524333839999984,0.02693841720307691,0.02969516751953844,0.03628542331692306,0.0382014547616923,0.035329029275384595,0.03888421963138461,0.04201936977584614,0.04453457660584612,0.040592061587846125,0.04081631389584614,0.04589830049769231,0.048651319350153814,0.05325566301492306,0.05442350392369231,0.05279155403246152,0.05727230466507689,0.05904379707969229,0.06122692353599998,0.05995774486538461,0.05988228941969229,0.06357330664492307,0.06412458865769229,0.06225675954384613,0.05922376710184613,0.05757431007430766,0.054126216172923056,0.04675818777661538,0.0436657735427692,0.04530267831323075,0.04288395301276922,0.04607123559230768,0.053962900689076915,0.0563525691393846,0.05962953937615385,0.05637111360415383,0.05677620155015384,0.05653522207923078,0.052299136810769246,0.04890841564630765,0.0429416530693846,0.03923675342523077,0.03532037522753844,0.030085130483538457,0.023540265162923065,0.010850953435384614,-0.0032709281760000047,-0.006940140630923068,-0.02089111713215383,-0.03387223656753845,-0.04707225387215384,-0.057295872157384596,-0.06716171701781536,-0.07900707473049536,-0.08884803443521536,-0.09584832443898458,-0.1106389603976615,-0.12561475284687687,-0.13595723984021535,-0.1409312857132815,-0.1497016276477692,-0.16426750691169226,-0.1633880117412307,-0.16843398554199993,-0.17681413265999996,-0.18047578194692304,-0.1803250033107692,-0.17796480153969224
236.0,0.0018198223607692337,-0.0005105573350769232,-0.0038867574149230766,0.0003189709043076919,0.004895762515076922,0.009372067488615384,0.011886125167384621,0.015377203476461538,0.021277460308461543,0.022358905545384614,0.01963316495723076,0.016973215932000005,0.015806249800461542,0.011640302172923086,0.012635770216153842,0.01092431616953845,0.011688117482769229,0.014290300303846147,0.014532223449538448,0.017965243812769212,0.021428194510307683,0.02610214404430768,0.025738636124307667,0.02928061231999998,0.029356977547076904,0.031503260707538436,0.03687572928892306,0.0359111198176923,0.03264168907538459,0.0362037385033846,0.040386469119846134,0.04487624386184613,0.03977170797984612,0.041765958227846144,0.047600249049692296,0.04977039412615381,0.05330287538292304,0.0534615800516923,0.05127146274046151,0.056040565161076875,0.05908382563969229,0.06220762686399997,0.061828603337384616,0.060858346267692286,0.06221013741692306,0.06587267039369228,0.06451358269584613,0.06180461961784611,0.06118585277430765,0.05654182677292305,0.05202789626061538,0.051294806686769195,0.05271437738123074,0.04824097943676921,0.051001414324307666,0.0554203548410769,0.05680813030738459,0.05496221531215384,0.05223029209215382,0.052508940062153835,0.05172796614723075,0.047507309054769235,0.046287522614307644,0.04361053602538458,0.04369421952523076,0.04062648596353843,0.03770199971553844,0.03534275389092307,0.026094665971384604,0.013157334799999991,0.00682016018507693,-0.007755823504153841,-0.023760185547538448,-0.038159221136153845,-0.052152944709384606,-0.06113315991221537,-0.07215844921813536,-0.08073047808721537,-0.08767714448138458,-0.10187707719846148,-0.11116889263207687,-0.12423648512821535,-0.13093161993928149,-0.14100958535976918,-0.16045004352769227,-0.16263081836123072,-0.17680195571799992,-0.18396360810799997,-0.192462756594923,-0.19160147681876916,-0.18823068666769224
